ID,Name,Description,Type,Lat,Lon,URL,Region,State / Province,Provider,Provider Type,broken asset,Provider URL,Measurements
STS_X_773,SMHI BY31 Landsort,SMHI BY31 Landsort Deep,Ship-based Time Series,58.595250 :: 58.605250,18.235623 :: 18.245623,https://www.smhi.se/en,"Baltic Sea, North Atlantic Ocean",Sweden,SMHI,unassigned,,https://www.smhi.se/en,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Silicate Concentration, Water Temperature"
STS_X_771,SMHI N14 Falkenber,SMHI N14 Falkenberg,Ship-based Time Series,56.940200 :: 56.950200,12.211700 :: 12.221700,https://www.smhi.se/en,"Kattegat, North Atlantic Ocean",Sweden,SMHI,unassigned,,https://www.smhi.se/en,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Silicate Concentration, Water Temperature"
STS_X_394,SMHI Slaggo,SMHI Slaggo,Ship-based Time Series,58.300000 :: 58.310000,11.400000 :: 11.410000,https://www.smhi.se/en,"Baltic Sea, North Atlantic Ocean",Sweden,SMHI,unassigned,,https://www.smhi.se/en,"Chlorophyll, Cyanobacteria, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature, Zooplankton"
M_162,SMMC-MEL CO2-I,SMMC-MEL CO2-I,Mooring,30.5212,122.3689,,"Eastern China Sea, North Pacific Ocean",China,XU,unassigned,,,CO2 Water
M_166,SO-RADE,SO-RADE,Mooring,43.6816,7.3197,http://www.obs-vlfr.fr/Rade/,"Mediterranean Sea - Western Basin, North Atlantic Ocean",France,UPMC,unassigned,,http://www.obs-vlfr.fr/Rade/,pH
STS_X_76,SORade - Point B,SORade - Point B,Ship-based Time Series,43.685000 :: 43.695000,7.315700 :: 7.325700,http://www.obs-vlfr.fr/Rade/,"Mediterranean Sea - Western Basin, North Atlantic Ocean",France,UPMC,unassigned,,http://www.obs-vlfr.fr/Rade/,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Nitrite Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
STS_X_508,SPOT,SPOT,Ship-based Time Series,33.550000 :: 33.560000,-118.400000 :: -118.390000,,North Pacific Ocean,US,NA,unassigned,,,"Ammonium Concentration, Bacteria, Chlorophyll, Cyanobacteria, Dissolved Inorg. Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature"
RH_542,SR03,SR03,Repeat Hydrography,-65.0708 :: -44.1182,139.7505 :: 146.2228,http://cchdo.ucsd.edu/search?query=sr03,Southern Ocean,,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=sr03,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
STS_237,SURATLANT,SURATLANT,Ship-based Time Series,46.69 :: 63.17,-52.93 :: -26.24,https://suratlant.locean-ipsl.upmc.fr/,North Atlantic Ocean,France,CNRS,unassigned,,https://suratlant.locean-ipsl.upmc.fr/,"Alkalinity (total), Dissolved Inorg. Carbon, Nitrate, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
FOTS_627,SUVA_01,SUVA_01,Fixed Ocean Time Series,-18.1326,178.412,https://pace.usp.ac.fj/,"Oceania, South Pacific Ocean",Fiji,PaCE-SD,unassigned,,https://pace.usp.ac.fj/,"Oxygen Concentration, pH, Salinity, Water Temperature"
M_198,"Saanich Inlet, BC","Saanich Inlet, BC",Mooring,48.6223,-123.4988,http://www.neptunecanada.ca/,"The Coastal Waters of Southeast Alaska and British Columbia, North Pacific Ocean",Canada,ONC,unassigned,,http://www.neptunecanada.ca/,"Chlorophyll, Oxygen Concentration, Salinity, Water Temperature"
FOTS_66,Saboga Reef,Saboga Reef,Fixed Ocean Time Series,8.62,-79.07,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,North Pacific Ocean,US,NOAA,unassigned,,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,
FOTS_552,Samae San (Gulf of,Samae San (Gulf of Thailand),Fixed Ocean Time Series,12.598,100.948,http://iocwestpac.org/,"Gulf of Thailand, North Pacific Ocean",Thailand,"PMBC, CU",unassigned,,http://iocwestpac.org/,"Alkalinity (total), Oxygen Concentration, pH, Salinity, Water Temperature"
STS_X_515,San Francisco Bay,San Francisco Bay,Ship-based Time Series,37.480000 :: 37.490000,-122.080000 :: -122.070000,,"San Francisco Bay, North Pacific Ocean",US,NA,unassigned,,,Phytoplankton
M_160,Sand Hill Bluff,Sand Hill Bluff,Mooring,36.9725,-122.1569,http://omegas.science.oregonstate.edu/,North Pacific Ocean,US,UC Santa Cruz,unassigned,,http://omegas.science.oregonstate.edu/,"CO2 Water, pH"
FOTS_67,"Sand Hill Bluff, C","Sand Hill Bluff, CA",Fixed Ocean Time Series,36.98,-122.15,http://omegas.science.oregonstate.edu/,North Pacific Ocean,US,UC Santa Cruz,unassigned,,http://omegas.science.oregonstate.edu/,"CO2 Water, pH"
STS_X_506,Santa Barbara Chan,Santa Barbara Channel - Plumes and Blooms,Ship-based Time Series,34.400000 :: 34.410000,-119.800000 :: -119.790000,,"Santa Barbara, North Pacific Ocean",US,NA,unassigned,,,"Alkalinity (total), Bacteria, Chlorophyll, Cyanobacteria, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Dissolved Organic Nitrogen, Dissolved Organic Phosphorus, Nitrate, Nitrite Concentration, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature"
FOTS_68,Santa Cruz Island,Santa Cruz Island,Fixed Ocean Time Series,34.0205,-119.6842,http://www.hofmannlab.com/coastal-california-studies.html,North Pacific Ocean,US,UC Santa Barbara,unassigned,,http://www.hofmannlab.com/coastal-california-studies.html,"pH, Water Temperature"
STS_X_373,Saronikos Gulf S11,Saronikos Gulf S11 (Aegean Sea),Ship-based Time Series,37.900000 :: 37.910000,23.600000 :: 23.610000,,"Aegean Sea, North Atlantic Ocean",Greece,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_402,Scapa Bay - Orkney,Scapa Bay - Orkney (Northwest North Sea),Ship-based Time Series,59.000000 :: 59.010000,-3.000000 :: -2.990000,,"North Sea and English Channel, North Atlantic Ocean",UK,NA,unassigned,,,"Chlorophyll, Phytoplankton, Water Temperature"
FOTS_69,"Scott Creek, CA","Scott Creek, CA",Fixed Ocean Time Series,37.05,-122.24,http://omegas.science.oregonstate.edu/,North Pacific Ocean,US,UC Santa Cruz,unassigned,,http://omegas.science.oregonstate.edu/,"CO2 Water, pH"
STS_608,Seal Island,Seal Island,Ship-based Time Series,53.233 :: 55.067,-55.65 :: -52.5,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Labrador Sea, North Atlantic Ocean",Canada,DFO,unassigned,,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Turbidity, Water Temperature"
STS_X_70,Second Beach,Second Beach,Ship-based Time Series,48.370000 :: 48.380000,-124.400000 :: -124.390000,http://woottonlab.uchicago.edu/,"The Coastal Waters of Southeast Alaska and British Columbia, North Pacific Ocean",,NA,unassigned,,http://woottonlab.uchicago.edu/,"Alkalinity (total), Chlorophyll, CO2 Water, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
FOTS_71,Seguam Pass,Seguam Pass,Fixed Ocean Time Series,52.134,-172.42,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,"Bering Sea, North Pacific Ocean",US,NOAA,unassigned,,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,
STS_X_353,Selvogsbanki Trans,Selvogsbanki Transect,Ship-based Time Series,63.300000 :: 63.310000,-21.600000 :: -21.590000,,North Atlantic Ocean,Iceland,NA,unassigned,,,"Salinity, Water Temperature, Zooplankton"
STS_X_315,Shediac (southwest,Shediac (southwestern Gulf of St. Lawrence),Ship-based Time Series,47.800000 :: 47.810000,-63.300000 :: -63.290000,,"Gulf of St-Lawrence, North Atlantic Ocean",Canada,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
FOTS_72,Shediac Station,Shediac Station,Fixed Ocean Time Series,47.78,-64.03,http://www.bio-iob.gc.ca/science/monitoring-monitorage/azmp-pmza-eng.php,"Gulf of St-Lawrence, North Atlantic Ocean",Canada,BIO,unassigned,,http://www.bio-iob.gc.ca/science/monitoring-monitorage/azmp-pmza-eng.php,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Oxygen Concentration, pH, Salinity, Water Temperature"
M_638,Shikine CO2 seep ,Shikine CO2 seep ,Mooring,34.3191,139.205,https://www.japantimes.co.jp/news/2017/02/22/national/science-health/team-investigates-affects-acidification-marine-ecosystems-off-japan/#.XGWO7Pn7SUk,"Philippine Sea, North Pacific Ocean",UK; Japan,NA,unassigned,,https://www.japantimes.co.jp/news/2017/02/22/national/science-health/team-investigates-affects-acidification-marine-ecosystems-off-japan/#.XGWO7Pn7SUk,"Alkalinity (total), Chlorophyll, pH, Salinity, Water Temperature"
STS_X_354,Siglunes Transect ,Siglunes Transect (Iceland),Ship-based Time Series,67.000000 :: 67.010000,-18.800000 :: -18.790000,,"Greenland Sea, Arctic Ocean",Iceland,NA,unassigned,,,"Salinity, Water Temperature, Zooplankton"
VOS_267,Skogafoss/Reykjafo,Skogafoss/Reykjafoss,Volunteer Observing Ship,36.95 :: 64.142,-75.992 :: -22.345,http://www.aoml.noaa.gov/ocd/gcc/skogafoss_introduction.php,North Atlantic Ocean,US,"NOAA, AOML",unassigned,,http://www.aoml.noaa.gov/ocd/gcc/skogafoss_introduction.php,"CO2 Water, Salinity, Water Temperature"
STS_X_74,Slip Point,Slip Point,Ship-based Time Series,48.260000 :: 48.270000,-124.250000 :: -124.240000,http://woottonlab.uchicago.edu/,North Pacific Ocean,,NA,unassigned,,http://woottonlab.uchicago.edu/,"Alkalinity (total), Chlorophyll, CO2 Water, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
M_164,SoGN (northern Str,SoGN (northern Strait of Georgia),Mooring,49.836,-124.871,http://www.dfo-mpo.gc.ca/,"The Coastal Waters of Southeast Alaska and British Columbia, North Pacific Ocean",Canada,DFO-IOS,unassigned,,http://www.dfo-mpo.gc.ca/,pH
M_165,SoGS (southern Str,SoGS (southern Strait of Georgia),Mooring,49.024,-123.43,http://www.dfo-mpo.gc.ca/,"The Coastal Waters of Southeast Alaska and British Columbia, North Pacific Ocean",Canada,DFO-IOS,unassigned,,http://www.dfo-mpo.gc.ca/,pH
FOTS_75,"Soberanes, CA","Soberanes, CA",Fixed Ocean Time Series,36.45,-121.93,http://omegas.science.oregonstate.edu/,North Pacific Ocean,US,UC Santa Cruz,unassigned,,http://omegas.science.oregonstate.edu/,"CO2 Water, pH"
FOTS_630,Sokol Point OLYM,Sokol Point OLYM,Fixed Ocean Time Series,47.9676,-124.6765,https://www.nps.gov/olym/index.htm,"Pacific Northwest, North Pacific Ocean",US,NPS,unassigned,,https://www.nps.gov/olym/index.htm,"Oxygen Concentration, pH, Salinity, Water Temperature"
OP_485,South East Asia Ti,South East Asia Time-Series (SEATS; Taiwan),Other Platform,18.3,115.5,http://doi.org/10.3319/TAO.2005.16.2.445(O),"South China Sea, North Pacific Ocean",China,NA,unassigned,,http://doi.org/10.3319/TAO.2005.16.2.445(O),"Alkalinity (total), Dissolved Inorg. Carbon, Salinity, Water Temperature"
STS_X_440,South Georgia time,South Georgia time series,Ship-based Time Series,-53.150000 :: -53.140000,-37.580000 :: -37.570000,,South Atlantic Ocean,UK,NA,unassigned,,,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Salinity, Water Temperature"
STS_604,Southeast Grand Ba,Southeast Grand Bank,Ship-based Time Series,41.7 :: 46.583,-52.933 :: -48.95,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Northwest Atlantic Shelf, North Atlantic Ocean, North Atlantic Ocean",Canada,DFO,unassigned,,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Turbidity, Water Temperature"
STS_602,Southeast St. Pier,Southeast St. Pierre Bank,Ship-based Time Series,44.075 :: 46.437,-55.514 :: -54.782,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Northwest Atlantic Shelf, North Atlantic Ocean, North Atlantic Ocean",Canada,DFO,unassigned,,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Turbidity, Water Temperature"
STS_X_427,Southern Benguela ,Southern Benguela Current Database,Ship-based Time Series,-30.080000 :: -30.070000,16.750000 :: 16.760000,,"Benguala Current Region, South Atlantic Ocean",South Africa,NA,unassigned,,,Zooplankton
STS_X_428,Southern Benguela ,Southern Benguela Current Database,Ship-based Time Series,-31.980000 :: -31.970000,17.670000 :: 17.680000,,"Benguala Current Region, South Atlantic Ocean",South Africa,NA,unassigned,,,Zooplankton
STS_X_429,Southern Benguela ,Southern Benguela Current Database,Ship-based Time Series,-32.500000 :: -32.490000,18.000000 :: 18.010000,,"Benguala Current Region, South Atlantic Ocean",South Africa,NA,unassigned,,,Zooplankton
STS_X_430,Southern Benguela ,Southern Benguela Current Database,Ship-based Time Series,-33.650000 :: -33.640000,17.930000 :: 17.940000,,"Benguala Current Region, South Atlantic Ocean",South Africa,NA,unassigned,,,Zooplankton
STS_X_431,Southern Benguela ,Southern Benguela Current Database,Ship-based Time Series,-34.900000 :: -34.890000,19.170000 :: 19.180000,,"Benguala Current Region, South Atlantic Ocean",South Africa,NA,unassigned,,,Zooplankton
STS_X_289,Southern Gotland B,Southern Gotland Basin,Ship-based Time Series,55.600000 :: 55.610000,18.500000 :: 18.510000,,"Baltic Sea, North Atlantic Ocean",Sweden,NA,unassigned,,,"Chlorophyll, Phytoplankton, Salinity, Water Depth, Water Temperature, Zooplankton"
STS_603,Southwest St. Pier,Southwest St. Pierre Bank,Ship-based Time Series,45.617 :: 46.774,-57.375 :: -55.619,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Northwest Atlantic Shelf, North Atlantic Ocean, North Atlantic Ocean",Canada,DFO,unassigned,,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Turbidity, Water Temperature"
STS_X_285,Station 121 (Gulf ,Station 121 (Gulf of Riga),Ship-based Time Series,57.600000 :: 57.610000,23.600000 :: 23.610000,,"Gulf of Riga, North Atlantic Ocean",Latvia,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Cyanobacteria, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_316,Station 27 (Newfou,Station 27 (Newfoundland Shelf),Ship-based Time Series,47.600000 :: 47.610000,-52.600000 :: -52.590000,,"Labrador Sea, North Atlantic Ocean",Canada,NA,unassigned,,,"Chlorophyll, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
FOTS_612,Station 27 Fixed,Station 27 Fixed,Fixed Ocean Time Series,47.547,-52.587,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Northwest Atlantic Shelf, North Atlantic Ocean",Canada,DFO,unassigned,,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Turbidity, Water Temperature"
STS_611,Station 27 Section,Station 27 Section,Ship-based Time Series,47.547 :: 48.433,-52.587 :: -48.41,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Northwest Atlantic Shelf, North Atlantic Ocean, North Atlantic Ocean",Canada,DFO,unassigned,,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Nitrate, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Turbidity, Water Temperature"
OP_416,Station M,Station M,Other Platform,66,2,,"Norwegian Sea, North Atlantic Ocean",Norway,UiB,unassigned,,,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Depth, Water Temperature"
STS_X_481,Station Papa,Station Papa,Ship-based Time Series,50.000000 :: 50.010000,-145.000000 :: -144.990000,,North Pacific Ocean,Canada,NA,unassigned,,,"Alkalinity (total), Ammonium Concentration, Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
FOTS_77,Stetson Bank,Stetson Bank,Fixed Ocean Time Series,28.23,-94.2,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,"Gulf of Mexico, North Atlantic Ocean",US,NOAA,unassigned,,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,
STS_X_363,Stoncica (central ,Stoncica (central Adriatic Sea),Ship-based Time Series,43.000000 :: 43.010000,15.300000 :: 15.310000,,"Adriatic Sea, North Atlantic Ocean",Croatia,NA,unassigned,,,"Bacteria, Phytoplankton, Zooplankton"
STS_X_403,Stonehaven (Northw,Stonehaven (Northwest North Sea),Ship-based Time Series,57.000000 :: 57.010000,-2.100000 :: -2.090000,,"North Sea, North Atlantic Ocean",UK,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature, Zooplankton"
FOTS_78,Stonehaven,Stonehaven,Fixed Ocean Time Series,56.96,-2.1,http://www.noc.soton.ac.uk/,"North Sea, North Atlantic Ocean",UK,MSC,unassigned,,http://www.noc.soton.ac.uk/,"Alkalinity (total), Dissolved Inorg. Carbon"
FOTS_79,Strait of Gibralta,Strait of Gibraltar - G1,Fixed Ocean Time Series,35.8613,-5.9767,http://carbochange.b.uib.no/,North Atlantic Ocean,,NA,unassigned,,http://carbochange.b.uib.no/,"Alkalinity (total), Dissolved Organic Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
FOTS_80,Strait of Gibralta,Strait of Gibraltar - G2,Fixed Ocean Time Series,35.9118,-5.7458,http://carbochange.b.uib.no/,"Strait of Gibraltar, North Atlantic Ocean",,NA,unassigned,,http://carbochange.b.uib.no/,"Alkalinity (total), Dissolved Organic Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
FOTS_81,Strait of Gibralta,Strait of Gibraltar - G3,Fixed Ocean Time Series,35.9865,-5.3683,http://carbochange.b.uib.no/,"Strait of Gibraltar, North Atlantic Ocean",,NA,unassigned,,http://carbochange.b.uib.no/,"Alkalinity (total), Dissolved Organic Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
M_167,Strait of Gibralta,Strait of Gibraltar,Mooring,35.9102,-5.7453,http://carbochange.b.uib.no/,"Strait of Gibraltar, North Atlantic Ocean",Spain,CSIC,unassigned,,http://carbochange.b.uib.no/,"CO2 Water, pH"
STS_235,Strait of Gibralta,Strait of Gibraltar,Ship-based Time Series,35.86133333 :: 35.9865,-5.976666667 :: -5.368333333,,North Atlantic Ocean,Spain,CSIC,unassigned,,,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Nitrite Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
M_169,"Strawberry Hill, I","Strawberry Hill, Inner Shelf",Mooring,44.2523,-124.1276,http://omegas.science.oregonstate.edu/,North Pacific Ocean,US,OSU,unassigned,,http://omegas.science.oregonstate.edu/,"CO2 Water, pH"
